company_id,company_name,linkedin_url,website,company_type,country,hq_city,hq_region,headcount_bucket,headcount_min,headcount_max,founded_year,revenue_bucket,last_funding_type,last_funding_amount,founders,industries_or_category,domain,source,source_url,hq_regions,hq_full_address,revenue_min,revenue_max,primary_industry,description,facebook_url,twitter_url,instagram_url,last_funding_date,num_founders,cb_rank,growth_score_tier,operating_status,min_project_size,hourly_rate,rating,review_count,priority_score,notes
c1005,MarqVision,https://www.linkedin.com/company/marqvision,https://www.marqvision.com,B2B SaaS,US,West Hollywood,California,101-250,101,250,2020.0,,Series B,"$48,000,000","D. Lee , Mark Lee","Artificial Intelligence (AI) , B2B , Enterprise Software , Intellectual Property , SaaS",marqvision.com,crunchbase,https://www.crunchbase.com/organization/marq,"Greater Los Angeles Area , West Coast , Western US",,,,Artificial Intelligence (AI),"MarqVision is an AI-powered brand protection platform that helps companies detect and remove counterfeit products from online marketplaces. It assists brands in detecting and removing infringing listings from global online marketplaces infiltrated by counterfeiters using its machine learning technology. Its technology also helps clients to efficiently protect their sales and reputation from intellectual property infringement. It serves industries including fashion, luxury goods, gaming, entertainment, and consumer electronics.",https://www.facebook.com/marqvision,,,"Sep 15, 2025",2.0,"1,806",High,Active,,,,,2,
c1006,ZeroEyes,https://www.linkedin.com/company/zeroeyes-ai,https://zeroeyes.com,B2B SaaS,US,Conshohocken,Pennsylvania,101-250,101,250,2018.0,,Grant,"$2,000,000","Billy Hunter , Caleb Jones , Dustin Brooks , Mike Lahiff , Rob Huberty , Sam Alaimo , Tim Sulzer","Artificial Intelligence (AI) , Computer Vision , Machine Learning , Public Safety , Security , Software",zeroeyes.com,crunchbase,https://www.crunchbase.com/organization/zeroeyes,"Greater Philadelphia Area , Great Lakes , Northeastern US",,,,Public Safety,"ZeroEyes is an AI security company that specializes in firearm detection, analyzing over three billion images daily from security camera feeds. It aims to alert authorities and prevent active shooter incidents. By providing real-time alerts, ZeroEyes seeks to enhance the safety of workplaces and public spaces against potential gun-related threats. The mission of ZeroEyes is to combat mass shootings and gun-related violence by detecting firearms in various environments, including schools and public buildings.",https://www.facebook.com/people/ZeroEyes/61558315389959,,,"Feb 6, 2025",7.0,"1,847",Medium,Active,,,,,2,
c1007,Slingshot Aerospace,https://www.linkedin.com/company/slingshot-aerospace,http://www.slingshotaerospace.com,B2B SaaS,US,Windsor,Colorado,101-250,101,250,2017.0,,Venture - Series Unknown,"$1,580,000","David Godwin , Melanie Stricklan , Thomas Ashman","Aerospace , Analytics , Simulation , Software",slingshotaerospace.com,crunchbase,https://www.crunchbase.com/organization/slingshot-aerospace,"Greater Denver Area , Western US",,,,,"Slingshot Aerospace builds space simulation and analytics solutions. Its mission-critical data and analytics solutions give operators the clarity they need to maximize mission success. The company empowers government and commercial space organizations to design, manage, and safeguard their assets, and mitigate risks, to ensure safe and reliable operations for all space-faring users.",,,,"Sep 30, 2025",3.0,"1,856",Low,Active,,,,,2,
c1008,Anrok,https://www.linkedin.com/company/anrok,https://anrok.com,B2B SaaS,US,San Francisco,California,101-250,101,250,2020.0,,Series C,"$55,000,000","Kannan Goundan , Michelle Valentine","Compliance , Financial Services , SaaS , Software , Tax Preparation",anrok.com,crunchbase,https://www.crunchbase.com/organization/anrok,"San Francisco Bay Area , West Coast , Western US",,,,,"Anrok provides a software platform for global sales tax and VAT compliance. It handles integration with billing, payment, and HR systems to monitor tax exposure, validate VAT IDs, automate sales tax calculations, manage registrations, and coordinate filing and remittance processes. The company supports real-time tax collection, tracking of physical and economic nexus and consolidated compliance reporting across jurisdictions. It offers no-code and API‐based connections to finance stacks, facilitating audit-ready transaction logs and jurisdictional coverage for digital services and goods.",,,,"Oct 21, 2025",2.0,"2,047",Low,Active,,,,,2,
c1009,Techcyte,https://linkedin.com/company/techcyte,https://www.techcyte.com,B2B SaaS,US,Orem,Utah,101-250,101,250,2013.0,,Venture - Series Unknown,"$15,000,000","Ben Cahoon , Ralph Yarro , Richard Smith , Troy Bankhead","Artificial Intelligence (AI) , Big Data , Biotechnology , Computer Vision , Health Care , Image Recognition , Machine Learning , SaaS",techcyte.com,crunchbase,https://www.crunchbase.com/organization/techcyte-europe-s%C3%A0rl,Western US,,,,,"Techcyte is a cloud-based, SaaS provider and world leader in AI-based cellular digital diagnostics. that uses deep learning image analysis to help labs and clinics become more efficient and accurate. The platform is HIPAA compliant, CE marked and supports tests across hematology, cytology, bacteriology and parasitology. Techcyte's has solutions for human, veterinary and environmental clinics and labs. Techcyte’s Clinical Pathology AI Platform uses deep machine learning to perform automated analysis of whole slide microscopy images, revolutionizing digital diagnostics for human, animal, and environmental clinics and labs.",https://facebook.com/techcyteai,,,"Apr 30, 2026",4.0,"2,048",High,Active,,,,,2,
c1010,Eon,https://www.linkedin.com/company/eon-io,https://eon.io,B2B SaaS,US,New York,New York,101-250,101,250,2024.0,,Series D,"$300,000,000","Gonen Stein , Ofir Ehrlich , Ron Kimchi","Cloud Computing , Cloud Data Services , Cloud Management , Cloud Security , Data Management , Infrastructure , SaaS",eon.io,crunchbase,https://www.crunchbase.com/organization/eon-e96e,"Greater New York Area , East Coast , Northeastern US",,,,,"Eon is an enterprise backup and recovery solution that uses automatic mapping and classification to ensure that only essential data is stored. The EON platform is designed to enhance operational excellence through cloud-based software that implements improvements, develops capabilities, and measures results effectively. The company focuses on backup posture management, helping businesses classify and index their cloud resources efficiently, ensuring that essential data is prioritized in storage.",,,,"Dec 2, 2025",3.0,"2,054",Low,Active,,,,,2,
c1011,Airia,https://www.linkedin.com/company/airia-enterprise-ai-simplified,https://www.airia.com,B2B SaaS,US,Miami Beach,Florida,101-250,101,250,2023.0,,Undisclosed,"$100,000,000",John Marshall,"Artificial Intelligence (AI) , Enterprise Software , Software",airia.com,crunchbase,https://www.crunchbase.com/organization/airia-95c8,"Greater Miami Area , East Coast , Southern US",,,,,"Airia is an enterprise AI platform that offers AI agents, data integration, model management, and workflow automation tools.",,,,"Sep 16, 2025",1.0,"2,057",Low,Active,,,,,2,
c1012,Sourcegraph,https://www.linkedin.com/company/sourcegraph,https://sourcegraph.com/,B2B SaaS,US,San Francisco,California,101-250,101,250,2013.0,,Series D,"$150,000,000","Beyang Liu , Quinn Slack","Artificial Intelligence (AI) , Developer Platform , Developer Tools , Generative AI , Software",sourcegraph.com,crunchbase,https://www.crunchbase.com/organization/sourcegraph,"San Francisco Bay Area , West Coast , Western US",,,,,"Sourcegraph makes universal code search so developers can work on solving problems, not struggle with finding code. With rapidly growing codebases, a proliferating number of repos, multiple languages and file formats, and a wide variety of developer tools, Sourcegraph empowers developers to quickly find, fix, and better understand all code faster. Code navigation and code exploration improve developer productivity, contextual code intelligence enables better code reviews and onboarding for new hires, and code change campaigns automate large-scale changes. Sourcegraph is backed by top-tier investors including Sequoia Capital, Redpoint Ventures, Goldcrest Capital, and Lightspeed Venture Partners. It was founded by Quinn Slack and Beyang Liu in 2013 and is a remote workplace with headquarters in San Francisco, California.",http://www.facebook.com/sourcegraph,,,"Jul 13, 2021",2.0,"2,093",High,Active,,,,,2,
c1013,LeoLabs,https://www.linkedin.com/company/leolabs-inc.,http://www.leolabs.space,B2B SaaS,US,Menlo Park,California,101-250,101,250,2016.0,,Series B,,"Daniel Ceperley , Edward T. Lu , John Buonocore , Michael Nicolls","Aerospace , Database , Mapping Services , Software",leolabs.space,crunchbase,https://www.crunchbase.com/organization/leolabs,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"LeoLabs is an aerospace company that supplies and provides low Earth orbit mapping and space situational awareness services. The company's software platform offers an open API and provides the basis for a new generation of SSA and traffic safety services. LeoLabs was founded in 2015 and is headquartered in Menlo Park, CA.",https://www.facebook.com/leolabs.space,,,"May 19, 2025",4.0,"2,094",Low,Active,,,,,2,
c1014,Sedai,https://www.linkedin.com/company/sedai,https://www.sedai.io,B2B SaaS,US,Pleasanton,California,101-250,101,250,2020.0,,Venture - Series Unknown,,"Benjamin Thomas , Suresh Mathew","Artificial Intelligence (AI) , Cloud Computing , Cloud Management , Developer Tools , DevOps , Information Technology , SaaS , Software",sedai.io,crunchbase,https://www.crunchbase.com/organization/sedai,"San Francisco Bay Area , West Coast , Western US",,,,SaaS,"Sedai is the world’s first self-driving cloud.™ Our platform optimizes your cloud resources to reduce costs, boost performance, & improve availability. All on autopilot. Under the hood, Sedai uses patented ML models to learn how your apps actually behave — from traffic patterns to dependencies to golden signals. This application intelligence lets Sedai make safe changes to achieve your SLOs. With zero IaC drift. Zero toil. And 100% confidence.",https://www.facebook.com/sedaiio,,,"Apr 22, 2026",2.0,"2,107",High,Active,,,,,2,
c1015,Oxide Computer Company,https://www.linkedin.com/company/oxidecomputer,https://oxide.computer,B2B SaaS,US,Emeryville,California,101-250,101,250,2019.0,,Series D,"$444,999,052","Bryan Cantrill , Jessie Frazelle , Steve Tuck","Cloud Computing , Cloud Infrastructure , Cloud Storage , Embedded Systems , Hardware , Information Technology , Software",oxide.computer,crunchbase,https://www.crunchbase.com/organization/oxide,"San Francisco Bay Area , West Coast , Western US",,,,,"Oxide Computer Company develops integrated on-premises cloud infrastructure that combines compute, storage, networking, and management software in a single platform. It enables organizations to run virtual machines, Kubernetes, AI, high-performance computing, and other workloads using cloud-style provisioning and management on hardware they own. The platform includes APIs, command-line tools, a web console, and integrations with infrastructure and orchestration tools such as Kubernetes, Terraform, and OpenTofu.",,,,"Aug 4, 2026",3.0,"2,115",Low,Active,,,,,2,
c1016,Spekit,https://www.linkedin.com/company/spekit,https://www.spekit.com,B2B SaaS,US,Denver,Colorado,101-250,101,250,2018.0,,Series B,"$45,000,000",Melanie Fellay,"Artificial Intelligence (AI) , Content Marketing , CRM , Enterprise Software , Generative AI , Knowledge Management , SaaS , Sales Automation , Sales Enablement , Training",spekit.com,crunchbase,https://www.crunchbase.com/organization/spekit-inc,"Greater Denver Area , Western US",,,,,"Spekit is the Rep Acceleration Platform and governed GTM knowledge layer that delivers deal context, trusted content, and real-time coaching directly inside the tools where selling happens, and powers the AI agents and workflows companies are building on top of their revenue stack. Instead of sending reps to portals, Spekit brings coaching, knowledge, AI-powered content generation, and next steps to them in the moment, all grounded in the governed playbook. For revenue leaders, Spekit connects rep activity and buyer engagement to outcomes, showing what moves deals forward, where execution breaks down, and what coaching sticks. Ramp fast. Win fast. Stay fast.",https://www.facebook.com/spekitapp,,,"Jan 19, 2022",1.0,"2,130",Low,Active,,,,,2,
c1017,Sentra,https://www.linkedin.com/company/sentra-io,https://www.sentra.io,B2B SaaS,US,New York,New York,101-250,101,250,2021.0,,Series B,"$50,000,000","Asaf Kochan , Ron Reiter , Yair Cohen , Yoav Regev","AI Infrastructure , Artificial Intelligence (AI) , Cloud Security , Cyber Security , Network Security , SaaS",sentra.io,crunchbase,https://www.crunchbase.com/organization/sentra,"Greater New York Area , East Coast , Northeastern US",,,,,"Sentra is the leader in continuous AI data readiness and governance, helping enterprises ensure their data is secure, governed, and AI-ready at all times. As organizations scale AI adoption, a critical gap emerges: most have invested in AI infrastructure and governance frameworks, but lack continuous visibility into the sensitive data AI can actually reach. Sentra closes that gap. The Sentra platform continuously discovers, classifies, governs, and protects sensitive and proprietary data — and maps who and what can access it, from employees and third parties to AI applications and autonomous agents. With AI-aware data security, automated governance, and intelligent remediation, Sentra helps enterprises reduce risk, enforce policy, and unlock the value of AI without losing control of their data. Sentra operates entirely within the customer's environment. No sensitive data is ever copied out. Trusted by global enterprises including Lyft, Expedia, and SoFi. Recognized by Gartner. Visit www.sentra.io.",https://www.facebook.com/profile.php,,,"Apr 22, 2025",4.0,"2,170",Low,Active,,,,,2,
c1018,Vapi,https://www.linkedin.com/company/vapi-ai,https://vapi.ai,B2B SaaS,US,San Francisco,California,101-250,101,250,2023.0,,Series B,"$50,000,000","John Dearsley , Nik Gupta","Artificial Intelligence (AI) , Developer Platform , Machine Learning , Software",vapi.ai,crunchbase,https://www.crunchbase.com/organization/vapi-97c4,"San Francisco Bay Area , West Coast , Western US",,,,,"Vapi is a platform that allows the integration of applications and services. It enables users to create, manage, and monitor APIs. It also supports developers in building solutions and facilitates collaboration between teams. Vapi serves industries such as technology, finance, healthcare, and logistics.",,,,"May 12, 2026",2.0,"2,240",Medium,Active,,,,,2,
c1019,Air Space Intelligence,https://www.linkedin.com/company/airspace-intelligence,https://airspace-intelligence.com,B2B SaaS,US,Boston,Massachusetts,101-250,101,250,2018.0,,Grant,"$350,000","Kris Dorosz , Lucas Kukielka , Phillip Buckendorf","Aerospace , Enterprise Software , Software",airspace-intelligence.com,crunchbase,https://www.crunchbase.com/organization/airspace-intelligence,"Greater Boston Area , East Coast , New England",,,,,Air Space Intelligence is a software-first aerospace & defense company. They partner with organizations such as the world’s largest airlines and government agencies to ensure that the global airspace remains safe and secure.,,,,"Aug 15, 2025",3.0,"2,256",High,Active,,,,,2,
c1020,Lark,http://www.linkedin.com/company/lark-technologies,http://www.lark.com,B2B SaaS,US,Mountain View,California,101-250,101,250,2011.0,,Series D,"$100,000,000","Jeff Zira , Julia Hu","Artificial Intelligence (AI) , Health Care , Medical Device , Software , Wellness",lark.com,crunchbase,https://www.crunchbase.com/organization/lark,"San Francisco Bay Area , Silicon Valley , West Coast",,,,Artificial Intelligence (AI),"Lark is a developer of chronic disease prevention and management platform used to prevent chronic conditions. The company uses cutting-edge AI combined with human coaches and connected devices to provide real-time, personalized, 24/7 support, and counseling to help users make healthier choices and manage their conditions. Its CDC-recognized Diabetes Prevention Program, Wellness Program, Diabetes Care Program, and Hypertension Program have 1.5 million users and have demonstrated clinically validated improved health outcomes published in 11 peer-reviewed journals and analyst reports. Lark was founded by Julia Hu and Jeff Zira in 2011 and is headquartered in Mountain View, California.",http://www.facebook.com/ourLARK,,,"Oct 13, 2021",2.0,"2,296",Low,Active,,,,,2,
c1021,Gravitee,https://www.linkedin.com/company/gravitee-io,https://gravitee.io,B2B SaaS,US,Denver,Colorado,101-250,101,250,2015.0,,Series C,"$60,000,000","Azize Elamrani , David Brassely , Nicolas Géraud , Rory Blundell , Titouan Compiegne","AI Infrastructure , Developer APIs , Information Technology , SaaS , Software",gravitee.io,crunchbase,https://www.crunchbase.com/organization/gravitee-io,"Greater Denver Area , Western US",,,,,"Gravitee is an API management platform that helps organizations secure, build, monitor, and manage their API lifecycle. Gravitee’s core offering consists of two products: the API Management tool, tailored for API publishers, and the Access Management solution, intended for developers who consume those APIs. Together, these platforms offer capabilities across API design, access, management, deployment, and security. Gravitee was founded in 2015 and is based in Lille, Hauts-de-France.",,,,"May 20, 2025",5.0,"2,297",Low,Active,,,,,2,
c1022,Posh,https://www.linkedin.com/company/poshgroupnyc,https://www.posh.vip,B2B SaaS,US,New York,New York,101-250,101,250,2019.0,,Series B,"$37,000,000","Avante Price , Eli Taylor-Lemire","Communities , Consumer Software , Event Management , Hospitality , Software , Ticketing",posh.vip,crunchbase,https://www.crunchbase.com/organization/posh-0e4f,"Greater New York Area , East Coast , Northeastern US",,,,,"Posh is a social platform designed for creating and discovering real-life experiences, ranging from club parties to music festivals. Curated by design and built for impact, Posh gives organizers and attendees the tools to create, discover, and amplify the experiences that define their scene. From intimate activities to large-scale events, we power real-world connections through seamless ticketing and event discovery.",,,,"Mar 19, 2026",2.0,"2,300",Low,Active,,,,,2,
c1023,Fingerprint,https://www.linkedin.com/company/fingerprintjs,https://fingerprint.com,B2B SaaS,US,Chicago,Illinois,101-250,101,250,2019.0,,Series C,"$33,000,000","Dan Pinto , Valentin Vasilyev","Cyber Security , Fraud Detection , Software",fingerprint.com,crunchbase,https://www.crunchbase.com/organization/fingerprintjs,"Greater Chicago Area , Great Lakes , Midwestern US",,,,,"Powered by the most accurate device fingerprinting technology, Fingerprint enables engineers to prevent fraud, improve user experiences, and better understand their traffic.",https://www.facebook.com/fingerprintjs,,,"Oct 17, 2023",2.0,"2,343",Low,Active,,,,,2,
c1024,Sensi AI,https://www.linkedin.com/company/sensi-ai,https://www.sensi.ai/,B2B SaaS,US,Austin,Texas,101-250,101,250,2019.0,,Series C,"$45,000,000","Alon Brener , Keren Etkin , Nevo Elmalem , Romi Gubes","Artificial Intelligence (AI) , Assisted Living , Elder Care , Health Care , Machine Learning , Software",sensi.ai,crunchbase,https://www.crunchbase.com/organization/sensi-ai,Southern US,,,,,"Clanz Technologies offers an audio-based system designed to support security in human interactions. The system works by connecting to devices that record audio. It analyzes audio data to find unusual sounds or patterns that may indicate incidents. When an anomaly is detected, the system sends alerts in real time. The service also provides information about conditions that can affect care quality, such as stress levels or lack of training. It can be used in places where monitoring human interaction is important for safety. The company offers a demo for organizations that want to use the system.",https://www.facebook.com/SensiAI,,,"Oct 9, 2025",4.0,"2,450",Low,Active,,,,,2,
c1025,ZEDEDA,https://www.linkedin.com/company/zededaedge,https://www.zededa.com,B2B SaaS,US,San Jose,California,101-250,101,250,2016.0,,Venture - Series Unknown,,"Erik Nordmark , Roman Shaposhnik , Said Ouissal , Vijay Tapaskar","Artificial Intelligence (AI) , Cloud Computing , Cloud Data Services , Internet of Things , Open Source , Software",zededa.com,crunchbase,https://www.crunchbase.com/organization/zededa,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"ZEDEDA is a provider of distributed edge orchestration and virtualization software. It focused on edge virtualization to deliver visibility, control, and protection for distributed edge gateways, applications, and networks at the enterprise edge as a cloud-based service. It was founded in 2016 and is based in San Jose, California, United States.",,,,"Jan 16, 2025",4.0,"2,468",Low,Active,,,,,2,
c1026,Q-CTRL,https://www.linkedin.com/company/q-ctrl,https://q-ctrl.com,B2B SaaS,AU,Chippendale,New South Wales,101-250,101,250,2017.0,,Series B,"$59,000,000",Michael Biercuk,"Artificial Intelligence (AI) , GPS , Information Services , Information Technology , Navigation , Quantum Computing , Software , Software Engineering",q-ctrl.com,crunchbase,https://www.crunchbase.com/organization/q-ctrl,"Asia-Pacific (APAC) , Australasia",,,,,"Q-CTRL is a global pioneer with unmatched commercial traction in the emerging quantum technology industry - a sector poised to transform everything from finance and pharma through to logistics and defense. Q-CTRL is a category defining business leading the development of AI-powered quantum infrastructure software, delivering globally unique technology to accelerate the pathway to the world's first useful quantum computers. This same foundational technology also underpins Q-CTRL’s development of novel “software-defined” quantum sensors for defense and intelligence. Q-CTRL has assembled the world’s foremost team of expert quantum-control engineers, providing solutions to global quantum technology leaders including Universities, National Labs, and quantum technology industry partners. In May 2023, IBM Quantum announced that Q-CTRL's quantum infrastructure software would be natively embedded in its quantum computing fleet, and the team recently announced a partnership with Transport for NSW - delivering its enterprise infrastructure software to transport data scientists exploring quantum computing. In parallel, in July 2023 the Australian Department of Defence announced Q-CTRL's leading role delivering quantum-assured navigation to AUKUS allies. Q-CTRL is a World Economic Forum Global Innovator, and is a member of the Quantum Economic Development Consortium, US Geospatial Intelligence Foundation, and a co-chair of the Australian Quantum Alliance within the Tech Council of Australia. Q-CTRL was selected as a Gartner Cool Vendor for 2023, one of the Top 10 Most Innovative Tech Companies by the Financial Review, and has been featured in The New York Times, The Economist, Forbes, Wired, Gizmodo, and more.",https://www.facebook.com/qctrl,,,"Oct 8, 2024",1.0,"2,487",Low,Active,,,,,2,
c1027,Common Room,https://www.linkedin.com/company/common-room-hq,https://www.commonroom.io,B2B SaaS,US,Seattle,Washington,101-250,101,250,2020.0,,Series B,"$32,300,000","Francis Luu , Linda Lian , Tom Kleinpeter , Viraj Mody","Artificial Intelligence (AI) , B2B , Contact Management , Generative AI , Lead Generation , Marketing Automation , Sales Automation , Software",commonroom.io,crunchbase,https://www.crunchbase.com/organization/common-room,"Greater Seattle Area , West Coast , Western US",,,,,"Common Room helps GTM teams know who to target, when to engage, and how to convert through sophisticated signal capture, person and account identification and enrichment, and AI-powered activation agents.",,,,"Apr 1, 2021",4.0,"2,501",Low,Active,,,,,2,
c1028,Clinch,https://www.linkedin.com/company/clinch,http://clinch.co,B2B SaaS,US,New York,New York,101-250,101,250,2013.0,,Non-equity Assistance,,"Oz Etzioni , Raz Peter","Ad Server , Advertising , Artificial Intelligence (AI) , Digital Marketing , Digital Media , E-Commerce , Generative AI , Marketing , SaaS , Social Media",clinch.co,crunchbase,https://www.crunchbase.com/organization/clinch,"Greater New York Area , East Coast , Northeastern US",,,,Artificial Intelligence (AI),"Clinch is the recognized leader in omnichannel ad serving. The company’s AI-driven dynamic personalization technology delivers custom-tailored ad experiences across all channels, driving best-in-class performance and ROI. Flight Control, Clinch’s Omnichannel Campaign Activation Platform, enables agencies and brands to manage the entire campaign lifecycle, from strategy through activation and measurement, on a single platform that makes them massively more productive, efficient, and profitable. In everything Clinch does, it automates workflows and leverages data to personalize and optimize display and video ad experiences at scale, across programmatic, CTV, social media, in-app, audio, and Digital Out of Home (DOOH). For more information visit: www.clinch.co",,,,"Oct 22, 2021",2.0,"2,537",Low,Active,,,,,2,
c1029,Arkestro,https://www.linkedin.com/company/arkestro,https://arkestro.com,B2B SaaS,US,San Francisco,California,101-250,101,250,2017.0,,Series B,"$36,000,000","Christian Ries , Edmund Zagorin , Rob DeSantis","Analytics , Artificial Intelligence (AI) , Predictive Analytics , Procurement , Software",arkestro.com,crunchbase,https://www.crunchbase.com/organization/bid-ops,"San Francisco Bay Area , West Coast , Western US",,,,Predictive Analytics,"Arkestro offers a Predictive Procurement Orchestration platform that utilizes artificial intelligence, behavioral science, and machine learning to enhance procurement processes. The platform integrates negotiation, supplier, and process sciences to automate workflows, recommend optimal pricing strategies, and improve supplier selection. It supports various spend categories, including direct and indirect procurement, capital expenditures, maintenance, repair, and operations, as well as logistics. Arkestro's system is designed to integrate seamlessly with existing enterprise resource planning and procure-to-pay systems through over 1,000 pre-built API integrations, facilitating efficient data exchange and process automation. By leveraging historical and real-time data, the platform aims to reduce procurement cycle times and enable organizations to manage more spend without increasing headcount.",https://www.facebook.com/Arkestro,,,"May 14, 2025",3.0,"2,563",Medium,Active,,,,,2,
c1030,Lumu,https://www.linkedin.com/company/lumutech,https://lumu.io,B2B SaaS,US,Doral,Florida,101-250,101,250,2019.0,,Series B,"$30,000,000",Ricardo Villadiego,"Business Intelligence , Cyber Security , Network Security , Productivity Tools , Software",lumu.io,crunchbase,https://www.crunchbase.com/organization/lumu,"Greater Miami Area , East Coast , Southern US",,,,,"Lumu is a cybersecurity company that helps enterprises identify and isolate cyber-compromise in real-time. Lumu illuminates threats, attacks, and adversaries affecting enterprises. Lumu secures networks by enhancing and augmenting existing defense capabilities, using actionable intelligence. Utilizing principles of Continuous Compromise Assessment, Lumu creates a closed-loop, self-learning solution that helps security teams accelerate compromise detection, gain real-time visibility across their infrastructure, and close the breach detection gap from months to minutes. Lumu was founded in 2019 and is headquartered in Doral, Florida.",https://www.facebook.com/lumutech,,,"Sep 27, 2023",1.0,"2,583",Low,Active,,,,,2,
c1031,Xona,https://www.linkedin.com/company/xona-space-systems,http://www.xonaspace.com,B2B SaaS,US,Burlingame,California,101-250,101,250,2019.0,,Series C,"$170,000,000","Adrien Perkins , Brian Manning , Bryan Chan , Jerami Martin , Kazuma Gunning , Paul Tarantino , Tyler Reid","Aerospace , GPS , Information Services , Military , Navigation , Satellite Communication , Software",xonaspace.com,crunchbase,https://www.crunchbase.com/organization/xona-space-systems,"San Francisco Bay Area , West Coast , Western US",,,,,"Xona develops satellite navigation services delivering positioning, navigation, and timing data via a low Earth orbit network. The company designs a constellation of small satellites that deliver signals intended to complement and enhance existing global navigation systems. Its technology focuses on improving accuracy, signal strength, and reliability for applications operating in challenging environments such as urban areas or regions with limited infrastructure. Xona builds and tests space and ground systems that support secure signal transmission and user access to navigation data. The company works on receiver compatibility and system integration to enable use across industries including defense, transportation, and autonomous systems.",,,,"Mar 26, 2026",7.0,"2,621",Low,Active,,,,,2,
c1032,PhysicsX,https://www.linkedin.com/company/physicsx,https://www.physicsx.ai,B2B SaaS,UK,London,England,101-250,101,250,2019.0,,Series C,"$300,000,000","Jacomo Corbo , Robin Tuluie","AI Infrastructure , Artificial Intelligence (AI) , Information Technology , Machine Learning , Semiconductor , Simulation , Software",physicsx.ai,crunchbase,https://www.crunchbase.com/organization/physicsx,"Europe, Middle East, and Africa (EMEA)",,,,Artificial Intelligence (AI),"PhysicsX develops AI-powered engineering software that combines physics-based modeling, simulation, data management, and machine learning to support product development, manufacturing, and operational workflows. Its platform enables organizations to build, train, deploy, and manage AI models that work alongside numerical simulations, helping engineers evaluate designs, optimize processes, and analyze complex physical systems. The company provides tools for simulation orchestration, AI model development, data integration, and engineering applications within a unified environment. PhysicsX serves industries such as aerospace, automotive, semiconductors, materials, and energy, where engineering teams use its software to support design exploration, performance analysis, and decision-making across the product lifecycle.",,,,"Jun 8, 2026",2.0,"2,662",High,Active,,,,,2,
c1033,FieldPulse,https://www.linkedin.com/company/fieldpulse,https://www.fieldpulse.com/,B2B SaaS,US,Dallas,Texas,101-250,101,250,2015.0,,Series C,"$50,000,000","Alex Pinchev , Gabriel Pinchev","Field Support , Heating, Ventilation, and Air Conditioning (HVAC) , Home Services , Payments , SaaS , Software",fieldpulse.com,crunchbase,https://www.crunchbase.com/organization/fieldpulse,"Dallas/Fort Worth Metroplex , Southern US",,,,,"FieldPulse business management software makes it easy to manage your service business at your office or on the go. FieldPulse helps different service companies such as HVAC contractors, electrical contractors, specialty contractors, remodeling contractors, and many more companies move from pen and paper to the digital age.",https://www.facebook.com/fieldpulse,,,"Aug 11, 2025",2.0,"2,721",Low,Active,,,,,2,
c1034,Apiiro,https://www.linkedin.com/company/apiiro,https://www.apiiro.com,B2B SaaS,US,New York,New York,101-250,101,250,2018.0,,Series B,"$100,000,000","Idan Plotnik , Yonatan Eldar","Cloud Security , Network Security , Risk Management , Software",apiiro.com,crunchbase,https://www.crunchbase.com/organization/apiiro-ltd,"Greater New York Area , East Coast , Northeastern US",,,,Software,Apiiro enables security and development teams to proactively remediate risk before releasing to the cloud. Apiiro develops the industry's first Code Risk Platform™ to aid application and infrastructure stakeholders to accelerate delivery by automatically reducing product risk with every material change before it is shipped to production. Apiiro empowers security and development teams with complete visibility and actionable context - so they can proactively fix risks across the software supply chain.,https://www.facebook.com/Apiiro,,,"Nov 3, 2022",2.0,"2,759",Low,Active,,,,,2,
c1035,Velo3D,https://www.linkedin.com/company/velo3d,http://www.velo3d.com,B2B SaaS,US,Campbell,California,101-250,101,250,2014.0,,Post-IPO Equity,"$50,000,000","Benyamin Buller , Erel Milshtein","3D Printing , 3D Technology , Manufacturing , Software",velo3d.com,crunchbase,https://www.crunchbase.com/organization/velo3d,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"Velo3D is a digital manufacturing company using a Sapphire 3D production printer and flow print preparation software to print 3D metals. Bringing together an integrated solution of software, hardware, and process-control innovation, Velo3D introduced the first SupportFree capability for 3D metal printing. This enables unlimited design innovation by reducing the need for support structures in metal additive manufacturing. The company’s Sapphire system is built with a semiconductor mindset on quality assurance, ensuring repeatability and dependability throughout serial manufacturing.",https://www.facebook.com/velo3d,,,"Apr 27, 2026",2.0,"2,803",High,Active,,,,,2,
c1036,CertiK,https://www.linkedin.com/company/certik,https://www.certik.com/,B2B SaaS,US,New York,New York,101-250,101,250,2017.0,,Series B,"$60,000,000","Ronghui Gu , Yi Lu , Zhong Shao","Blockchain , Cyber Security , Software , Web3",certik.com,crunchbase,https://www.crunchbase.com/organization/certik,"Greater New York Area , East Coast , Northeastern US",,,,,"CertiK is a pioneer in blockchain security, leveraging best-in-class AI technology to protect and monitor blockchain protocols and smart contracts. Founded in 2018 by professors from Yale University and Columbia University, CertiK’s mission is to secure the web3 world. CertiK applies cutting-edge innovations from academia to enterprise, enabling mission-critical applications to scale with safety and correctness.",https://www.facebook.com/CertikOfficial,,,"Apr 22, 2022",3.0,"2,830",Low,Active,,,,,2,
